SaleID,SKU Code,Date,Quantity
1224,JNE3908-KR-XL,2024-02-12,1
1225,JNE3707-DR-XXXL,2024-10-18,2
1226,J0073-KR-XL,2024-04-17,5
1227,SET131-KR-NP-XS,2024-09-22,3
1228,SET346-KR-PP-XS,2024-04-04,4
1229,SET320-KR-NP-M,2024-09-18,4
1230,SET392-KR-NP-XXL,2024-11-08,2
1231,JNE09233-MULTI-SR-JP8108PV,2024-03-11,3
1232,CH207-PINK-L,2024-08-06,3
1233,JNE3482-KR-XXXL,2024-01-21,5
1234,JNE3386-KR-XXXL,2024-04-01,4
1235,SAR039,2024-05-06,1
1236,SET404-KR-NP-XL,2024-03-20,2
1237,J0245-SKD-XS,2024-11-07,2
1238,SET307-KR-DPT-XXL,2024-08-25,2
1239,BTM004-XS,2024-06-30,2
1240,JNE3068-KR-M,2024-01-25,1
1241,J0202-TP-L,2024-06-04,1
1242,JNE3485-KR-L,2024-01-05,5
1243,NW034-TP-PJ-XS,2024-04-29,4
1244,J0073-KR-XL,2024-10-03,1
1245,SET266-KR-NP-S,2024-01-18,5
1246,JNE2251-KR-537-L,2024-07-16,3
1247,JNE3504-KR-XS,2024-02-26,4
1248,JNE3370-KR-XXL,2024-04-02,1
1249,J0248-KR-DPT-M,2024-01-19,3
1250,J0110-SKD-M,2024-12-18,5
1251,SET329-KR-NP-XL,2024-07-11,1
1252,J0245-SKD-XXL,2024-08-24,1
1253,JNE3880-DR-XXL,2024-10-03,3
1254,BL091-L,2024-08-14,1
1255,JNE3488-KR-XXXL,2024-08-20,2
1256,SET203-KR-DPT-S,2024-02-09,1
1257,SET337-KR-NP-XS,2024-11-18,4
1258,SET385-KR-NP-XXXL,2024-06-01,3
1259,SET263-KR-NP-XXXL,2024-05-06,4
1260,J0374-KR-S,2024-08-24,5
1261,JNE3521-KR-M,2024-02-24,4
1262,SET243-KR-PP-XS,2024-06-20,2
1263,SET098-KR-PP-XXXL,2024-04-18,2
1264,SET449-KR-NP-XXXL,2024-12-19,4
1265,J0211-DR-M,2024-07-02,5
1266,SET445-KR-NP-S,2024-07-16,1
1267,JNE3577-KR-M,2024-03-27,2
1268,J0038-DR-XS,2024-07-19,4
1269,SET091-KR-NP-S,2024-12-02,4
1270,SET268-KR-NP-L,2024-11-17,4
1271,J0217-BL-S,2024-10-01,1
1272,SET211-KR-DPT-XXXL,2024-07-29,3
1273,JNE3744-TU-XL,2024-04-27,5
1274,SET202-KR-NP-XS,2024-07-09,3
1275,JNE3701-KR-S,2024-02-11,5
1276,SET433-KR-NP-XS,2024-02-11,5
1277,JNE3256-KR-XXXL,2024-11-10,4
1278,J0144-SET-M,2024-10-02,2
1279,SAR132,2024-11-24,4
1280,J0041-SET-M,2024-01-17,1
1281,J0298-DR-XL,2024-10-09,5
1282,J0075-KR-XXXL,2024-09-14,2
1283,JNE3865-TP-XL,2024-03-03,5
1284,JNE3395-KR-S,2024-03-02,5
1285,J0205-TP-XS,2024-04-09,4
1286,SET274-KR-PP-XL,2024-01-19,2
1287,SAR047,2024-01-17,2
1288,J0024-KR-XL,2024-11-20,5
1289,J0392-TP-M,2024-09-02,2
1290,J0228-SKD-XS,2024-09-07,2
1291,SET158-KR-PP-M,2024-03-21,4
1292,J0336-TP-XS,2024-02-08,3
1293,SET413-KR-NP-XS,2024-02-05,1
1294,SAR170,2024-07-15,3
1295,SET266-KR-NP-XXXL,2024-06-06,2
1296,SET219-KR-PP-L,2024-07-22,5
1297,JNE3606-KR-XS,2024-07-14,1
1298,SAR145,2024-08-03,1
1299,J0061-SET-M,2024-10-11,5
1300,JNE3555-KR-XXXL,2024-07-14,1
1301,J0231-SKD-XL,2024-11-02,5
1302,J0142-KR-XXXL,2024-05-31,1
1303,J0130-SET-L,2024-01-14,3
1304,J0181-TP-M,2024-11-20,1
1305,SET091-KR-NP-XXXL,2024-05-25,4
1306,J0117-TP-XXL,2024-02-26,5
1307,JNE3627-KR-M,2024-07-29,1
1308,MEN5031-KR-XL,2024-09-24,5
1309,J0078-SET-XXL,2024-07-28,4
1310,SAR149,2024-01-17,1
1311,J0081-DR-XS,2024-10-12,1
1312,JNE3450-KR-M,2024-12-09,4
1313,JNE3688-TU-XS,2024-07-21,4
1314,JNE3422-KR-XXXL,2024-04-08,4
1315,JNE3673-TU-XXXL,2024-10-05,5
1316,SET438-KR-NP-XXL,2024-07-27,4
1317,SET272-KR-PP-L,2024-05-08,5
1318,JAN8623-DR-L,2024-11-30,3
1319,SET401-KR-NP-XXXL,2024-10-14,1
1320,JNE3432-KR-XS,2024-09-08,1
1321,JNE3635-KR-XS,2024-09-21,2
1322,JNE3664-TP-S,2024-09-27,3
1323,BTM027-NP-S,2024-07-06,4
1324,J0323-CD-M,2024-08-01,4
1325,J0282-SET-S,2024-10-09,3
1326,J0395-DR-XL,2024-07-29,4
1327,J0174-TP-M,2024-12-30,2
1328,JNE3826-KR-M,2024-03-16,5
1329,JNE3413-KR-L,2024-05-27,1
1330,J0133-KR-M,2024-11-16,3
1331,JNE3476-KR-XXL,2024-07-31,1
1332,SAR172,2024-04-18,5
1333,J0320-KR-XXL,2024-05-08,3
1334,JNE09209-MULTI-SR-JP8101RMV,2024-01-10,5
1335,J0279-SET-L,2024-02-16,4
1336,J0190-TP-XL,2024-11-10,4
1337,NW005-ST-PJ-XXXL,2024-04-05,4
1338,BTM035-NP-XXL,2024-04-12,5
1339,J0370-SKD-S,2024-12-07,5
1340,JNE3473-KR-M,2024-05-25,5
1341,JNE3366-KR-1053-XL,2024-01-27,1
1342,J0337-TP-L,2024-08-07,5
1343,JNE3575-KR-XXL,2024-01-18,4
1344,JNE3820-KR-XL,2024-06-15,2
1345,CH209-BIEGE-M,2024-03-22,5
1346,SET408-KR-NP-M,2024-03-12,2
1347,J0414-DR-XXXL,2024-11-05,4
1348,JNE3649-TP-XS,2024-09-10,5
1349,SET131-KR-NP-M,2024-06-10,1
1350,J0389-TP-XXL,2024-11-22,1
1351,JNE3889-KR-S,2024-02-07,2
1352,JNE3366-KR-1053-XXXL,2024-07-19,1
1353,JNE3427-KR-L,2024-07-18,1
1354,J0324-CD-XL,2024-09-11,1
1355,SET361-KR-NP-S,2024-06-27,4
1356,BTM008-L,2024-02-04,1
1357,JNE3683-TU-XXL,2024-03-22,3
1358,J0105-KR-L,2024-08-07,5
1359,J0250-SKD-M,2024-06-06,1
1360,NW024-TP-PJ-L,2024-01-04,1
1361,JNE3531-KR-S,2024-06-15,1
1362,J0086-DR-XL,2024-07-22,3
1363,JNE3703-KR-XS,2024-07-12,1
1364,JNE3686-TU-L,2024-08-22,1
1365,J0150-KR-XXXL,2024-07-24,5
1366,CH212-WHITE-M,2024-05-29,3
1367,J0320-KR-XL,2024-06-07,3
1368,JNE3637-KR-XXXL,2024-10-05,1
1369,BTM005-XL,2024-10-30,3
1370,NW033-ST-CP-M,2024-06-14,2
1371,J0223-SKD-XXXL,2024-11-06,3
1372,J0124-TP-XL,2024-03-08,3
1373,SET094-KR-NP-L,2024-03-28,3
1374,J0091-TP-M,2024-08-04,4
1375,SET440-KR-PP-S,2024-01-01,4
1376,SET246-KR-PP-L,2024-05-14,4
1377,SET433-KR-NP-XXL,2024-07-03,3
1378,J0396-DR-XL,2024-12-16,2
1379,SET269-KR-NP-XS,2024-05-19,3
1380,JNE3537-KR-XL,2024-04-15,1
1381,JNE3857-KR-XXL,2024-05-12,2
1382,J0314-KR-M,2024-04-17,4
1383,SET072-KR-SHA-L,2024-06-26,5
1384,JNE3576-KR-S,2024-10-24,2
1385,J0016-DR-M,2024-12-23,4
1386,SET316-KR-DPT-XL,2024-12-24,2
1387,JNE3578-KR-L,2024-05-25,2
1388,SET396-KR-PP-M,2024-03-14,3
1389,JNE3684-TU-M,2024-04-17,1
1390,JNE3631-DR-L,2024-05-01,5
1391,J0331-KR-M,2024-01-17,4
1392,JNE3644-TP-XS,2024-07-14,2
1393,SET270-KR-PP-XXL,2024-11-22,5
1394,SET437-KR-PP-XXL,2024-11-13,2
1395,SET200-KR-NP-XS,2024-10-23,1
1396,JNE2100-KR-144-S,2024-09-08,5
1397,SET349-KR-NP-XXXL,2024-04-28,4
1398,SAR110,2024-06-10,2
1399,JNE3894-TP-M,2024-07-16,1
1400,AN209-BIEGE-XL,2024-02-14,5
1401,JNE2049-KR-351-S,2024-11-09,2
1402,SET433-KR-NP-XXXL,2024-06-27,2
1403,J0420-TP-S,2024-02-13,4
1404,J0099-TP-XS,2024-09-27,1
1405,NW028-TP-PJ-XS,2024-03-18,3
1406,J0210-DR-XL,2024-11-21,2
1407,JAN8660-KR-NP-L,2024-06-26,5
1408,JAN8642-TP-XL,2024-12-22,4
1409,JNE3739-KR-XXL,2024-01-03,4
1410,JNE3375-KR-XL,2024-08-01,2
1411,J0434-DR-XXXL,2024-12-07,2
1412,J0083-KR-XS,2024-03-14,2
1413,JNE3446-KR-XXL,2024-02-20,3
1414,JNE3875-KR-XXL,2024-03-07,2
1415,JNE3456-KR-XXXL,2024-11-27,1
1416,J0187-KR-S,2024-04-02,5
1417,JNE3734-KR-M,2024-06-24,2
1418,SET058-KR-NP-XL,2024-05-24,3
1419,J0075-KR-XL,2024-01-07,5
1420,JNE3279-KR-M,2024-09-25,4
1421,J0238-LCD-M,2024-11-17,2
1422,JAN8635-KR-NP-M,2024-01-04,5
1423,SET401-KR-NP-XL,2024-05-17,4
1424,J0036-TP-XL,2024-08-18,3
1425,JNE3691-TU-XL,2024-03-28,1
1426,JNE3907-KR-XXL,2024-01-17,2
1427,J0297-TP-L,2024-02-21,1
1428,JNE3288-KR-M,2024-05-13,3
1429,J0176-TP-XL,2024-07-29,5
1430,JNE3655-TP-S,2024-11-20,5
1431,JNE3898-KR-XXXL,2024-08-06,3
1432,J0083-KR-L,2024-07-23,3
1433,JNE3761-KR-L,2024-07-29,2
1434,JNE3348-KR-S,2024-10-03,4
1435,JNE2131-KR-A-XXXL,2024-01-24,1
1436,SET350-KR-NP-XL,2024-01-04,1
1437,SET361-KR-NP-XS,2024-05-31,5
1438,J0092-SET-XS,2024-09-15,5
1439,JNE3311-KR-XL,2024-11-19,2
1440,JNE3856-KR-L,2024-12-22,3
1441,J0079-SKD-XL,2024-06-16,1
1442,JNE3802-KR-XL,2024-06-24,2
1443,SET384-KR-NP-M,2024-11-05,5
1444,JNE3739-KR-S,2024-10-17,5
1445,JNE3517-KR-L,2024-02-25,1
1446,JAN8608-KR-M,2024-04-17,5
1447,SET186-KR-DH-L,2024-10-22,5
1448,CH203-MAROON-M,2024-11-19,4
1449,JAN8678-KR-XXL,2024-10-28,3
1450,J0219-BL-XXL,2024-11-29,5
1451,J0199-SET-XXXL,2024-05-20,4
1452,SET350-KR-NP-XS,2024-06-03,2
1453,JNE3764-KR-L,2024-09-18,5
1454,NW038-ST-SR-XXXL,2024-09-29,2
1455,JNE3641-TP-XXL,2024-08-19,5
1456,JNE3909-KR-L,2024-08-28,1
1457,BL085-M,2024-12-20,4
1458,J0331-KR-XXXL,2024-12-02,4
1459,JNE3707-DR-M,2024-09-14,1
1460,J0001-DR-XL,2024-09-05,3
1461,SET332-KR-PP-M,2024-03-17,4
1462,JNE3376-KR-XXXL,2024-06-28,2
1463,JNE3455-KR-M,2024-03-06,4
1464,SET313-KR-NP-XXXL,2024-11-03,3
1465,J0144-SET-M,2024-12-13,2
1466,SET293-KR-NP-XL,2024-06-19,2
1467,JNE3821-KR-L,2024-01-22,1
1468,JNE3700-KR-L,2024-04-16,5
1469,SET390-KR-NP-S,2024-11-18,1
1470,J0247-SKD-M,2024-08-14,5
1471,JNE3459-KR-XL,2024-08-03,1
1472,JNE3030-KR-XXL,2024-03-09,5
1473,J0034-SET-S,2024-03-24,4
1474,BL103-S,2024-04-12,2
1475,JNE3371-KR-M,2024-02-08,5
1476,MEN5006-KR-XL,2024-01-13,4
1477,JAN8652-KR-NP-S,2024-10-23,3
1478,JNE3763-KR-M,2024-11-08,1
1479,SET361-KR-NP-XXL,2024-06-29,3
1480,J0389-TP-XXXL,2024-09-24,4
1481,SET388-KR-NP-M,2024-01-13,3
1482,SET444-KR-SH-XXXL,2024-04-29,3
1483,JNE3800-KR-XXL,2024-12-18,4
1484,SET240-KR-PP-L,2024-02-26,2
1485,AN201-RED-M,2024-02-09,5
1486,JNE3860-DR-XS,2024-12-01,1
1487,J0233-SKD-XXL,2024-05-07,5
1488,MEN5006-KR-XXL,2024-06-21,1
1489,SET203-KR-DPT-XL,2024-02-04,5
1490,J0073-KR-L,2024-09-15,3
1491,JAN8663-TP-XXL,2024-01-05,2
1492,NW024-TP-PJ-XXL,2024-08-05,3
1493,BL035-161GOLD,2024-01-11,2
1494,J0192-TP-M,2024-11-22,4
1495,JAN8632-KR-NP-M,2024-04-26,1
1496,BL075-85CHIKU,2024-07-02,1
1497,SET433-KR-NP-XXXL,2024-12-27,4
1498,SET337-KR-NP-L,2024-04-25,5
1499,J0225-SKD-L,2024-06-10,4
1500,JNE3806-KR-XXXL,2024-03-07,4
1501,SET321-KR-DPT-L,2024-07-18,2
1502,JNE3805-KR-XXL,2024-01-31,4
1503,J0008-SKD-XXL,2024-03-15,1
1504,J0230-SKD-S,2024-08-24,3
1505,J0249-SKD-L,2024-11-22,2
1506,NW004-TP-PJ-XXXL,2024-03-06,2
1507,JAN8657-TP-XXL,2024-03-10,5
1508,CH208-MUSTARD-S,2024-10-23,3
1509,SET388-KR-NP-XL,2024-01-20,2
1510,JNE3690-TU-XL,2024-08-13,4
1511,JNE3407-KR-S,2024-07-17,2
1512,JNE2145-KR-406-M,2024-02-08,2
1513,SET308-KR-PP-XS,2024-05-24,2
1514,J0331-KR-XL,2024-02-14,5
1515,BTM049-SHA-XL,2024-11-21,2
1516,BL102-S,2024-03-31,2
1517,J0062-DR-M,2024-08-25,5
1518,AN205-YELLOW-M,2024-03-10,3
1519,SET334-KR-NP-S,2024-06-14,1
1520,J0061-SET-XL,2024-05-09,5
1521,BTM060-SK-XXL,2024-08-01,5
1522,SAR152,2024-12-05,2
1523,JNE3610-KR-XS,2024-03-29,2
1524,SET210-KR-PP-S,2024-11-30,1
1525,JNE3445-KR-XXL,2024-09-08,2
1526,PSET043-KR-NP-5XL,2024-12-14,4
1527,J0169-KR-XXL,2024-03-12,2
1528,J0124-TP-XS,2024-06-13,2
1529,JNE3313-KR-M,2024-02-18,4
1530,SET394-KR-NP-S,2024-02-21,1
1531,JNE2205-KR-467-XS,2024-10-15,4
1532,JNE3573-KR-XS,2024-10-04,5
1533,J0230-SKD-XS,2024-04-23,4
1534,J0314-KR-XXL,2024-08-26,3
1535,JNE3575-KR-L,2024-05-12,5
1536,BTM021-XXL,2024-09-30,2
1537,SET230-KR-PP-XL,2024-06-14,5
1538,JNE3337-KR-M,2024-10-19,1
1539,NW032-ST-CP-XXXL,2024-08-30,1
1540,J0012-SKD-XS,2024-11-15,4
1541,JNE3549-KR-S,2024-05-17,5
1542,SET320-KR-NP-S,2024-03-19,2
1543,JAN8603-DR-L,2024-06-18,1
1544,SET395-KR-NP-L,2024-05-02,2
1545,JNE3835-KR-XXL,2024-06-24,3
1546,JNE3805-KR-M,2024-10-26,1
1547,BTM033-NP-S,2024-03-22,4
1548,SET437-KR-PP-M,2024-03-27,3
1549,NW023-ST-SR-XL,2024-08-12,5
1550,BL093-M,2024-01-16,2
1551,J0079-SKD-L,2024-11-05,1
1552,J0251-SKD-M,2024-12-23,3
1553,SET333-KR-DPT-XL,2024-06-11,3
1554,JNE2270-KR-487-L,2024-04-07,1
1555,JNE3926-KR-XL,2024-06-04,5
1556,J0078-SET-XXXL,2024-01-02,5
1557,JNE3846-KR-M,2024-12-15,4
1558,J0192-TP-XS,2024-06-17,5
1559,JNE3560-KR-M,2024-11-10,4
1560,JNE3897-KR-XL,2024-11-20,3
1561,JNE3734-KR-XXXL,2024-04-01,1
1562,J0144-SET-XXXL,2024-06-29,5
1563,JNE3564-KR-XS,2024-08-18,4
1564,JNE3363-KR-1032-L,2024-10-27,3
1565,CH203-MAROON-XXL,2024-05-27,5
1566,JAN8610-KR-NP-XL,2024-10-06,2
1567,SET218-KR-NP-XXL,2024-07-07,3
1568,JNE3273-KR-M,2024-12-12,5
1569,NW001-TP-PJ-XXL,2024-12-15,3
1570,SET445-KR-NP-XL,2024-11-09,1
1571,CH203-MAROON-L,2024-05-07,1
1572,JNE3885-KR-M,2024-01-07,1
1573,AN201-RED-M,2024-02-16,2
1574,BTM037-PP-XL,2024-02-22,1
1575,JNE3549-KR-XXXL,2024-07-05,2
1576,J0317-KR-XL,2024-02-07,1
1577,J0164-DR-XXL,2024-08-13,3
1578,J0182-SET-L,2024-02-22,5
1579,AN203-MAROON-XL,2024-08-11,5
1580,JNE3542-KR-XXXL,2024-06-02,1
1581,J0300-TP-S,2024-02-17,5
1582,JAN8660-KR-NP-L,2024-12-16,1
1583,SET287-KR-NP-S,2024-05-26,1
1584,JNE3387-KR-XL,2024-03-04,4
1585,JAN8677-KR-M,2024-12-14,4
1586,SET270-KR-PP-XL,2024-06-30,4
1587,J0263-KR-XL,2024-05-04,2
1588,JNE3484-KR-S,2024-06-27,4
1589,JNE3719-KR-XXXL,2024-02-08,1
1590,JNE3534-KR-XL,2024-09-16,3
1591,NW033-ST-CP-XS,2024-01-03,4
1592,JNE2131-KR-A-L,2024-03-04,4
1593,JNE3871-KR-XL,2024-01-29,3
1594,JNE2291-KR-602-M,2024-01-11,1
1595,JAN8640-DR-M,2024-04-06,2
1596,J0008-SKD-L,2024-12-23,4
1597,BTM004-S,2024-07-21,3
1598,JNE3751-KR-S,2024-01-21,1
1599,JNE3779-KR-S,2024-02-08,5
1600,JNE2251-KR-537-S,2024-08-10,2
1601,JNE3842-KR-S,2024-04-11,3
1602,JNE3779-KR-L,2024-02-15,3
1603,PJNE2014-KR-6XL,2024-03-06,3
1604,JNE3910-KR-XXL,2024-03-31,4
1605,CH213-BROWN-L,2024-06-12,5
1606,NW028-TP-PJ-XXXL,2024-04-20,2
1607,JNE3810-KR-M,2024-12-03,1
1608,JAN8667-DR-S,2024-05-02,1
1609,JAN8664-TP-XL,2024-07-11,5
1610,JNE3801-KR-XL,2024-04-08,3
1611,J0391-TP-XXXL,2024-10-17,3
1612,JNE3813-KR-XS,2024-06-07,3
1613,JNE3257-KR-XL,2024-04-12,3
1614,J0289-KR-L,2024-10-07,3
1615,J0144-SET-S,2024-02-12,5
1616,J0196-TP-XXXL,2024-03-24,4
1617,J0230-SKD-S,2024-07-09,2
1618,J0006-SET-XS,2024-02-20,3
1619,J0126-SKD-XXL,2024-07-28,4
1620,J0079-SKD-L,2024-05-05,1
1621,J0232-SKD-S,2024-03-09,5
1622,JNE3417-KR-XL,2024-09-21,4
1623,J0080-TP-XXL,2024-09-14,3
1624,BTM006-L,2024-07-06,3
1625,JNE3839-KR-XL,2024-08-17,3
1626,J0093-DR-XXL,2024-07-07,4
1627,JNE3474-KR-M,2024-01-10,3
1628,JNE3655-TP-M,2024-04-23,4
1629,NW015-TP-PJ-XXXL,2024-03-16,3
1630,J0119-TP-S,2024-06-12,1
1631,JNE3539-KR-XXL,2024-03-25,1
1632,SET315-KR-PP-M,2024-02-18,2
1633,J0392-TP-XXL,2024-11-21,3
1634,J0301-TP-XXXL,2024-06-25,3
1635,J0120-TP-XXL,2024-08-05,4
1636,JNE3688-TU-XS,2024-07-07,4
1637,BL086-XS,2024-12-11,3
1638,SET085-KR-PT-XL,2024-08-17,2
1639,JNE3683-TU-XS,2024-09-11,3
1640,SET034-KR-NP-XL,2024-08-23,4
1641,JNE3908-KR-M,2024-01-26,3
1642,JNE3898-KR-XL,2024-03-12,4
1643,JNE1233-BLUE-KR-031-XXL,2024-09-17,3
1644,SET440-KR-PP-XL,2024-09-10,5
1645,SET143-KR-PP-S,2024-09-27,4
1646,JNE3846-KR-L,2024-05-02,2
1647,JNE3892-TP-S,2024-05-23,5
1648,JNE3758-KR-L,2024-09-13,3
1649,J0236-SKD-XS,2024-05-23,4
1650,J0058-DR-XXL,2024-09-15,5
1651,JNE3516-KR-XS,2024-02-16,2
1652,PJNE3607-KR-4XL,2024-12-16,4
1653,SET287-KR-NP-M,2024-01-13,5
1654,MEN5020-KR-L,2024-07-26,5
1655,SET102-KR-PP-L,2024-11-06,5
1656,JNE3544-KR-XXL,2024-08-22,1
1657,J0114-TP-XXXL,2024-05-28,3
1658,JNE3665-TP-M,2024-11-17,4
1659,JNE3806-KR-XXL,2024-06-03,4
1660,JNE3838-KR-XXL,2024-06-14,4
1661,SET183-KR-DH-M,2024-03-30,5
1662,JNE3363-KR-1032-XXL,2024-07-04,3
1663,BTM021-M,2024-11-13,2
1664,J0083-KR-S,2024-12-23,4
1665,JNE3506-KR-S,2024-06-22,3
1666,JNE3611-KR-S,2024-08-04,3
1667,JAN8638-KR-NP-S,2024-09-20,1
1668,JAN8653-TP-XXL,2024-04-06,4
1669,SET253-KR-NP-XL,2024-04-26,5
1670,JNE1975-KR-309-XXL,2024-07-17,3
1671,JNE3432-KR-M,2024-11-15,3
1672,JNE3641-TP-M,2024-01-21,2
1673,J0020-SET-XXL,2024-07-18,1
1674,SET254-KR-NP-XS,2024-12-06,3
1675,CH212-WHITE-XXL,2024-09-04,3
1676,JNE3748-KR-XL,2024-10-02,5
1677,SET205-KR-DPT-XS,2024-09-20,5
1678,JNE3660-TP-M,2024-02-27,2
1679,NW005-ST-PJ-XXXL,2024-10-28,2
1680,JNE3390-KR-XXL,2024-01-31,2
1681,JAN8680-KR-L,2024-09-05,5
1682,BTM055-SK-XL,2024-04-02,5
1683,PJNE2014-KR-5XL,2024-09-21,1
1684,JAN8663-TP-XL,2024-09-27,4
1685,J0185-DR-L,2024-04-03,4
1686,JNE3446-KR-XL,2024-06-02,1
1687,JNE3255-KR-S,2024-10-11,4
1688,SET193-KR-NP-M,2024-03-20,5
1689,J0085-TP-XL,2024-10-18,4
1690,SET413-KR-NP-XXL,2024-03-24,5
1691,J0144-SET-L,2024-12-30,1
1692,JNE3704-KR-S,2024-02-06,2
1693,JNE3359-KR-XXXL,2024-12-07,1
1694,J0141-KR-L,2024-11-22,4
1695,SET266-KR-NP-M,2024-08-19,5
1696,SET405-KR-NP-XS,2024-04-02,4
1697,BTM048-PP-XXXL,2024-12-01,4
1698,J0399-DR-XL,2024-04-11,2
1699,JNE3364-KR-1051-XXL,2024-06-14,4
1700,SAR065,2024-06-07,2
1701,JNE3577-KR-S,2024-01-14,5
1702,J0286-KR-S,2024-08-12,5
1703,SET440-KR-PP-M,2024-03-13,2
1704,J0431-DR-XXXL,2024-09-05,1
1705,JNE3728-KR-L,2024-03-31,5
1706,J0151-KR-XS,2024-08-03,1
1707,SET392-KR-NP-S,2024-03-30,5
1708,JNE3802-KR-XL,2024-01-29,5
1709,NW024-TP-PJ-M,2024-10-31,3
1710,PJNE2100-KR-5XL,2024-08-07,4
1711,SET449-KR-NP-XS,2024-11-23,4
1712,JAN8616-TP-XXL,2024-08-02,1
1713,JNE3834-KR-XS,2024-08-08,4
1714,JNE3881-DR-S,2024-02-11,1
1715,J0430-DR-M,2024-05-14,5
1716,J0111-TP-XXXL,2024-02-11,3
1717,JNE3568-KR-XXXL,2024-06-12,3
1718,AN203-MAROON-M,2024-12-26,5
1719,JNE3667-TP-XL,2024-10-09,2
1720,JNE3491-KR-XL,2024-02-27,2
1721,SET272-KR-PP-XXXL,2024-10-28,4
1722,SET446-KR-NP-L,2024-11-17,1
1723,JNE3703-KR-XS,2024-01-25,3
1724,JNE3898-KR-XL,2024-03-13,4
1725,SET269-KR-NP-XL,2024-05-08,5
1726,BTM042-PP-L,2024-03-27,3
1727,JNE3504-KR-L,2024-11-25,1
1728,JNE3666-TP-L,2024-06-01,1
1729,JNE3894-TP-XL,2024-06-30,2
1730,NW007-ST-CP-XS,2024-05-04,4
1731,SET388-KR-NP-S,2024-03-07,5
1732,JNE3452-KR-L,2024-01-06,3
1733,BL090-M,2024-05-04,1
1734,JNE3607-KR-XL,2024-11-09,3
1735,JNE3795-KR-XXL,2024-11-21,5
1736,J0080-TP-L,2024-02-22,3
1737,PJNE3399-KR-6XL,2024-03-06,4
1738,SET329-KR-NP-L,2024-11-09,2
1739,JNE3288-KR-M,2024-03-22,3
1740,NW001-TP-PJ-XS,2024-03-27,2
1741,SAR169,2024-01-02,5
1742,BL075-85CHIKU,2024-07-22,2
1743,JNE3719-KR-S,2024-05-29,3
1744,MEN5015-KR-XXXL,2024-10-19,3
1745,J0278-SET-XXL,2024-04-12,1
1746,JNE3507-KR-L,2024-01-24,3
1747,JNE3250-KR-M,2024-07-30,2
1748,J0129-SET-XL,2024-03-05,1
1749,NW032-ST-CP-M,2024-07-27,3
1750,JNE3334-KR-S,2024-09-07,3
1751,NW039-TP-SR-S,2024-04-26,5
1752,J0315-KR-S,2024-04-25,1
1753,SET250-KR-SHA-XS,2024-08-24,5
1754,SET339-KR-NP-XXL,2024-04-14,5
1755,JNE3875-KR-L,2024-09-15,5
1756,JNE3631-DR-XS,2024-02-15,4
1757,SET271-KR-NP-XXXL,2024-11-06,5
1758,JNE3659-TP-S,2024-11-26,2
1759,J0205-TP-XXXL,2024-08-03,3
1760,JNE3673-TU-S,2024-10-27,4
1761,JNE3712-TP-XXL,2024-11-28,5
1762,JNE3844-KR-L,2024-01-24,3
1763,SAR143,2024-02-04,1
1764,J0131-KR-XL,2024-01-24,1
1765,MEN5029-KR-XL,2024-01-28,3
1766,JAN8643-KR-S,2024-01-16,2
1767,JNE3545-KR-S,2024-02-28,3
1768,AN202-ORANGE-XXL,2024-08-30,3
1769,JNE3757-KR-S,2024-07-25,4
1770,JNE3846-KR-M,2024-09-27,1
1771,JNE3578-KR-XS,2024-09-05,1
1772,J0095-SET-XXL,2024-09-23,5
1773,JAN8679-KR-L,2024-07-11,3
1774,J0133-KR-XXL,2024-11-30,3
1775,JNE3745-KR-XXL,2024-08-05,2
1776,MEN5019-KR-M,2024-04-24,1
1777,JNE3926-KR-S,2024-03-08,2
1778,JNE3349-KR-S,2024-10-25,4
1779,SAR060,2024-11-20,5
1780,JNE1906-KR-031-M,2024-03-15,2
1781,NW022-TP-PJ-XXL,2024-04-12,1
1782,BL091-L,2024-10-23,4
1783,JNE3626-KR-L,2024-06-26,3
1784,JAN8632-KR-NP-L,2024-08-02,4
1785,BTM054-SK-S,2024-11-10,2
1786,JAN8664-TP-XXL,2024-02-08,1
1787,J0122-TP-M,2024-09-15,2
1788,J0008-SKD-M,2024-07-22,3
1789,SET376-KR-NP-XXL,2024-01-07,3
1790,J0421-TP-XL,2024-02-18,1
1791,J0083-KR-XL,2024-01-26,5
1792,SET152-KR-NP-M,2024-06-09,4
1793,SAR185,2024-12-22,4
1794,SET375-KR-NP-L,2024-06-24,3
1795,SET461-KR-NP-XS,2024-03-19,2
1796,J0099-TP-XXXL,2024-01-02,2
1797,JNE3910-KR-M,2024-05-11,5
1798,SET339-KR-NP-M,2024-10-02,2
1799,SET058-KR-NP-L,2024-04-26,4
1800,JNE3627-KR-M,2024-06-12,2
1801,J0033-KR-L,2024-10-14,5
1802,J0137-SET-XS,2024-01-28,4
1803,JNE3484-KR-XS,2024-11-28,2
1804,MEN5014-KR-XXL,2024-01-01,4
1805,JNE3903-KR-L,2024-07-06,3
1806,J0312-KR-XL,2024-02-25,3
1807,JNE3745-KR-XXL,2024-02-04,3
1808,J0121-TP-L,2024-04-21,2
1809,J0103-SKD-XL,2024-10-12,5
1810,MEN5012-KR-L,2024-11-05,4
1811,JNE3640-TP-XL,2024-02-05,1
1812,SET204-KR-DPT-XXXL,2024-08-04,3
1813,BL014-62CHIKU,2024-03-20,3
1814,JNE3708-TU-XL,2024-11-09,1
1815,JNE3657-TP-L,2024-03-23,1
